Tree	MatchingSplit	MatchingSplit_toYuleAvg	MatchingSplit_toUnifAvg
543	6.0000	0.5612	0.5476
544	11.0000	1.0288	1.0040
545	10.0000	0.9353	0.9127
546	10.0000	0.9353	0.9127
547	12.0000	1.1223	1.0953
548	8.0000	0.7482	0.7302
549	12.0000	1.1223	1.0953
550	10.0000	0.9353	0.9127
551	12.0000	1.1223	1.0953
552	13.0000	1.2159	1.1866
553	12.0000	1.1223	1.0953
554	13.0000	1.2159	1.1866
555	14.0000	1.3094	1.2778
556	12.0000	1.1223	1.0953
557	10.0000	0.9353	0.9127
558	12.0000	1.1223	1.0953
559	12.0000	1.1223	1.0953
560	10.0000	0.9353	0.9127
561	13.0000	1.2159	1.1866
562	14.0000	1.3094	1.2778
563	11.0000	1.0288	1.0040
564	14.0000	1.3094	1.2778
565	14.0000	1.3094	1.2778
566	12.0000	1.1223	1.0953
567	11.0000	1.0288	1.0040
568	7.0000	0.6547	0.6389
569	8.0000	0.7482	0.7302
570	11.0000	1.0288	1.0040
571	12.0000	1.1223	1.0953
572	14.0000	1.3094	1.2778
573	13.0000	1.2159	1.1866
574	14.0000	1.3094	1.2778
575	10.0000	0.9353	0.9127
576	12.0000	1.1223	1.0953
577	13.0000	1.2159	1.1866
578	14.0000	1.3094	1.2778
579	14.0000	1.3094	1.2778
580	14.0000	1.3094	1.2778
581	9.0000	0.8418	0.8215
582	12.0000	1.1223	1.0953
583	13.0000	1.2159	1.1866
584	11.0000	1.0288	1.0040
585	12.0000	1.1223	1.0953
586	8.0000	0.7482	0.7302
587	10.0000	0.9353	0.9127
588	14.0000	1.3094	1.2778
589	12.0000	1.1223	1.0953
590	11.0000	1.0288	1.0040
591	10.0000	0.9353	0.9127
592	14.0000	1.3094	1.2778
593	14.0000	1.3094	1.2778
594	13.0000	1.2159	1.1866
595	13.0000	1.2159	1.1866
596	12.0000	1.1223	1.0953
597	12.0000	1.1223	1.0953
598	14.0000	1.3094	1.2778
599	10.0000	0.9353	0.9127
600	9.0000	0.8418	0.8215
601	12.0000	1.1223	1.0953
