OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hominid_mean	Nasonia2_mean	Mosquito_mean	Peromyscus_mean	Drosophila2_mean
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;Other	10.6538461538	0.0307425052933	0.0414121887783	1.0	1.27199545134e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Rhodanobacter	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__TA18;o__PHOS-HD29;f__;g__	10.6538461538	0.0307425052933	0.0414121887783	1.0	3.75058884245e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Sphaerochaetales;f__Sphaerochaetaceae;g__	10.6538461538	0.0307425052933	0.0414121887783	1.0	6.81024478744e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Aminiphilaceae;g__	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__HA73	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;Other	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.04307343623e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes	10.6538461538	0.0307425052933	0.0414121887783	1.0	1.36204895749e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;Other;Other;Other	10.6538461538	0.0307425052933	0.0414121887783	1.0	4.23998483781e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Candidatus Phytoplasma	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.11999241891e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Entomoplasmatales;f__;g__	10.6538461538	0.0307425052933	0.0414121887783	1.0	1.69588487881e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;Other;Other;Other	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__Puniceicoccales;f__Puniceicoccaceae;g__Puniceicoccus	10.6538461538	0.0307425052933	0.0414121887783	1.0	6.81024478744e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verruco-5;o__LD1-PB3;f__;g__	10.6538461538	0.0307425052933	0.0414121887783	1.0	6.14565195124e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Verrucomicrobium	10.6538461538	0.0307425052933	0.0414121887783	1.0	4.09710130083e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae];o__Methylacidiphilales;f__LD19;g__	10.6538461538	0.0307425052933	0.0414121887783	1.0	1.3162293714e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];f__R4-41B;g__	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__01D2Z36;g__	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.11999241891e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];Other	10.6538461538	0.0307425052933	0.0414121887783	1.0	2.04855065041e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101	10.6538461538	0.0307425052933	0.0414121887783	1.0	9.3983990767e-07	0.0	0.0	0.0	0.0
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae;g__B-42	10.6538461538	0.0307425052933	0.0414121887783	1.0	8.19420260166e-06	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae;g__Defluvibacter	10.6391788069	0.0309328929272	0.0416166975916	1.0	1.44550226603e-06	0.0	0.0	0.0	2.99322252532e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Cytophaga	10.6239286491	0.0311320515809	0.0418324827594	1.0	3.96093287891e-06	6.1607593735e-05	0.0	0.0	0.00010044746207
k__Bacteria;p__Chlorobi;c__OPB56;o__;f__;g__	10.6143985124	0.0312571372728	0.0419483222853	1.0	6.52102895103e-07	6.19502864869e-05	0.0	0.0	5.17324426601e-05
k__Bacteria;Other;Other;Other;Other;Other	10.4426359947	0.0335964048459	0.0450317028928	1.0	1.65813963842e-05	2.03476996965e-05	7.13609939296e-06	4.93796482793e-05	0.000185902683803
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;Other	10.3047810619	0.0355950099659	0.0476513843091	1.0	2.11999241891e-07	3.61598295113e-05	2.55499522087e-05	0.0	1.34045114722e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Pseudoclavibacter	10.281434579	0.0359446245487	0.0480597892045	1.0	1.75633302461e-06	0.0	0.0	0.0	1.75350533096e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Mycetocola	10.1683510187	0.0376853336644	0.0503248453266	1.0	0.0	2.48141682724e-05	1.51396391431e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__MLE1-12;f__;g__	10.1425805331	0.0380932141285	0.0508066477684	1.0	0.0	6.43104154254e-05	9.37690598553e-05	0.0	6.62057495265e-05
k__Bacteria;p__Proteobacteria;Other;Other;Other;Other	10.1175476709	0.038493480364	0.05127711767	1.0	2.48865430363e-06	4.14788022581e-06	7.9155317773e-07	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter	10.0652807288	0.0393422773757	0.0523431779142	1.0	8.77362684221e-06	0.000361283276644	9.96866336667e-05	0.0	3.59641704349e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix	10.0265413915	0.0399829611727	0.0529675561099	1.0	0.0	0.00019709046405	1.02877111818e-05	0.0	9.16742412481e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Aeromicrobium	10.0237489485	0.0400295286174	0.0529675561099	1.0	2.64062191927e-06	2.99685629417e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__Methylosinus	10.0237489485	0.0400295286174	0.0529675561099	1.0	1.36335253843e-06	1.3788795268e-05	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Telmatospirillum	10.0237489485	0.0400295286174	0.0529675561099	1.0	4.40103653212e-07	8.05614713323e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Modestobacter	10.0221018093	0.0400570211174	0.0529675561099	1.0	0.0	0.000141935963937	6.10678034954e-05	0.0	1.69238641039e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__	9.93321362052	0.0415678428965	0.0548980446577	1.0	2.11088701848e-05	1.66210142808e-06	2.40319689519e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Balneimonas	9.87339044613	0.04261527149	0.056212564716	1.0	2.6704045208e-06	6.23143551503e-06	2.62391649831e-05	0.0	0.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__Phycisphaerales;f__;g__	9.85418162761	0.0429569293167	0.0565037092557	1.0	4.23998483781e-07	0.0	0.0	0.0	4.93048620614e-05
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae];o__[Pedosphaerales];Other;Other	9.85418162761	0.0429569293167	0.0565037092557	1.0	4.69919953835e-07	0.0	0.0	0.0	4.17807053203e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae;g__Gordonia	9.84630278884	0.0430978245759	0.0565037092557	1.0	1.3162293714e-06	0.0	6.09743204154e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;Other	9.84630278884	0.0430978245759	0.0565037092557	1.0	4.40103653212e-07	0.0	1.67386302425e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	9.84630278884	0.0430978245759	0.0565037092557	1.0	1.42508201347e-06	0.0	3.36162476556e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__;g__	9.84150042116	0.0431839213083	0.0565478775384	1.0	0.0	0.0	2.37701345565e-05	0.0	5.07740821537e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Salinibacterium	9.61440794582	0.047448765943	0.0620572344879	1.0	4.95506806337e-06	1.14406527579e-06	1.0847277593e-05	0.0	9.73783633744e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae];g__Alishewanella	9.56931135237	0.0483423719226	0.0631494180441	1.0	4.09710130083e-06	0.0	3.40758730205e-05	0.0	1.23531824269e-06
k__Bacteria;p__SR1;c__;o__;f__;g__	9.51134164614	0.0495147227585	0.0646026431154	1.0	0.0	0.0	1.07199403891e-05	0.0	6.07588753781e-05
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__IIb;f__;g__	9.38204594987	0.0522281865158	0.0680606440224	1.0	0.0	5.81902666468e-05	0.0	0.0	1.40069453956e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	9.34469961183	0.0530380156478	0.0690325921399	1.0	3.04087332073e-05	4.44606436581e-05	3.35722957259e-05	0.0	3.39269823744e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__;g__	9.31795426178	0.0536253178794	0.0697129132432	1.0	8.80207306425e-07	6.63485633394e-05	0.0	0.0	4.28170481501e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Candidatus Rhodoluna	9.26544763864	0.0547964049837	0.0706395710602	1.0	0.0	0.0	0.0	0.0	4.78425208011e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Yaniellaceae;g__Yaniella	9.26544763864	0.0547964049837	0.0706395710602	1.0	0.0	0.0	0.0	0.0	1.00543069679e-05
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Cyanobacteriaceae;Other	9.26544763864	0.0547964049837	0.0706395710602	1.0	0.0	0.0	0.0	0.0	1.46135596272e-05
k__Bacteria;p__Elusimicrobia;c__Endomicrobia;o__;f__;g__	9.26544763864	0.0547964049837	0.0706395710602	1.0	0.0	0.0	0.0	0.0	9.83341103553e-05
k__Bacteria;p__Nitrospirae;c__Nitrospira;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira	9.26544763864	0.0547964049837	0.0706395710602	1.0	0.0	0.0	0.0	0.0	8.70898140846e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfuricurvum	9.26544763864	0.0547964049837	0.0706395710602	1.0	0.0	0.0	0.0	0.0	7.32324663925e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Pasteurella	9.26544763864	0.0547964049837	0.0706395710602	1.0	0.0	0.0	0.0	0.0	0.000107810425045
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	9.25422427072	0.0550498705663	0.0708816352519	1.0	0.000119256041377	4.74980008733e-05	0.0	0.0	4.08690761523e-05
k__Bacteria;p__FBP;c__;o__;f__;g__	9.20994106263	0.056060897016	0.0720973872231	1.0	1.86518566668e-06	2.48636040447e-05	8.70708495503e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Dokdonella	9.20701922949	0.0561282237179	0.0720980397519	1.0	4.40103653212e-07	3.75803869858e-06	1.04119487524e-06	0.0	5.75643474886e-05
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__;g__	9.19979246976	0.0562950783026	0.0722263846474	1.0	3.5208292257e-06	0.0	1.59897409822e-06	0.0	2.64339236065e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Caloramator	9.10177737789	0.0586052702831	0.0751010530112	1.0	0.0	1.94608798093e-05	3.59805954551e-06	0.0	5.34378833672e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__	9.04982784717	0.0598660174784	0.0766256617547	1.0	1.42508201347e-06	0.000350352186482	6.30637874796e-05	0.0	8.89532439098e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Sporosarcina	8.91484440808	0.0632635686944	0.0808784249067	1.0	4.69919953835e-07	6.15420413296e-05	1.80162845545e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__ACK-M1;g__	8.86618750503	0.0645325824172	0.082403143702	1.0	5.65294959604e-07	0.000134915966556	6.72766313244e-05	0.0	0.000115595105554
k__Bacteria;p__Cyanobacteria;Other;Other;Other;Other	8.84689533775	0.0650423973771	0.0829559654491	1.0	9.07440990808e-06	0.000104864418675	6.24810764325e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Frankiaceae;g__	8.79516683101	0.0664283020415	0.0846235394366	1.0	1.17277416396e-06	4.22938964806e-05	1.08982045101e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Megamonas	8.73236810671	0.0681484406652	0.0867124616482	1.0	0.0	0.0	2.6481507963e-06	0.0	4.83561492909e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora	8.68860059036	0.0693721584132	0.0881655582189	1.0	0.0	5.39619702413e-05	3.30064133553e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Macrococcus	8.51849082049	0.0743287206677	0.0943537524711	1.0	0.0	3.48371645527e-05	0.0	0.0	3.17586905542e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Trichococcus	8.48364660502	0.0753844765695	0.0955814926187	1.0	2.93895327466e-06	7.87786665304e-05	5.44155497875e-06	0.0	8.55992919712e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Phycicoccus	8.32964715176	0.0802223895588	0.101596195228	1.0	0.0	0.000105600199717	2.75119436225e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Geodermatophilus	8.29659531268	0.0812981881644	0.102837919143	1.0	0.0	7.8141146802e-05	7.71658525669e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;Other	8.12682119205	0.087041495963	0.109973974408	1.0	0.0	0.0	0.0	3.62930762443e-06	0.0
k__Bacteria;p__Planctomycetes;c__vadinHA49;o__DH61;f__;g__	7.98349104888	0.0921848137971	0.116336156827	1.0	4.69919953835e-07	0.0	0.0	0.0	2.50205263769e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Planifilum	7.95439663627	0.0932630604213	0.117422219597	1.0	0.0	6.83022585144e-05	0.0	0.0	2.60411241432e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfobacca	7.95439663627	0.0932630604213	0.117422219597	1.0	0.0	0.000113272627268	0.0	0.0	2.49473610681e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Trueperella	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	5.86241441788e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	1.90207288111e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;Other	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	3.73166579729e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Microlunatus	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	1.03907953823e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Acetobacterium	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	3.46092617948e-05	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Catenibacterium	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	5.34482590273e-05	0.0	0.0	0.0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes;o__C114;f__;g__	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	9.12940504561e-06	0.0	0.0	0.0
k__Bacteria;p__OP3;c__;o__;f__;g__	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	8.5293020809e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Sterolibacterium	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	4.06395002743e-05	0.0	0.0	0.0
k__Bacteria;p__TM7;Other;Other;Other;Other	7.79993591113	0.0991878958131	0.123441452805	1.0	0.0	5.81769734715e-05	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae;g__TG5	7.78755786905	0.0996776159523	0.123908004162	1.0	0.0	0.000122536128133	7.14098194926e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus	7.76778223498	0.100464700177	0.124742705973	1.0	1.72218414282e-06	0.0	0.0	0.000180501489393	3.68546111653e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae;g__Cardiobacterium	7.66770897899	0.10453740708	0.128497261309	1.0	0.0	2.15299500744e-05	7.01576945674e-06	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Acidobacteriaceae;g__Terriglobus	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	1.50741781952e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__Iamiaceae;g__Iamia	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	8.46199080904e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Cryocola	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	1.84641525432e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Yonghaparkia	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	4.64538021183e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Prauseria	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	9.225348989e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	3.99658306952e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptosporangiaceae;g__	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	8.66394679843e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	1.86944750387e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;Other	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	1.08598176483e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Terribacillus	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	5.38522867045e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae;g__Thermoactinomyces	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	9.65053939868e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alkalibacterium	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	3.96412514687e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Thermoanaerobacterium	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	1.70539126892e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__OPB54;f__;g__	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	3.07771127094e-05	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	4.58257795185e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Pelagibacteraceae;g__	7.64427625354	0.105513043113	0.128497261309	1.0	0.0	0.0	9.61809212126e-06	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Haliangiaceae;g__	7.57297447103	0.108534145887	0.132027444658	1.0	1.15183914956e-06	5.04287526997e-05	0.0	0.0	5.01858801449e-05
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__Desulfobulbus	7.44986416178	0.113940500251	0.138422173524	1.0	5.53108675612e-05	4.510040595e-05	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__N09	7.44177978238	0.114304130315	0.138422173524	1.0	2.04855065041e-06	8.43706526961e-06	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Beijerinckia	7.44177978238	0.114304130315	0.138422173524	1.0	2.23030086759e-06	3.71242365039e-06	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Candidatus Xiphinematobacter	7.44177978238	0.114304130315	0.138422173524	1.0	8.80207306425e-07	3.54176008969e-06	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Citricoccus	7.34574705916	0.118706724197	0.142807618276	1.0	1.63884052033e-05	0.0	1.31299629943e-05	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__SB-1;g__	7.34574705916	0.118706724197	0.142807618276	1.0	1.63884052033e-05	0.0	1.84864498323e-05	0.0	0.0
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__Solibacteraceae;g__	7.3369743041	0.11911664175	0.142807618276	1.0	2.39277954843e-06	0.0	7.35353955893e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Acidimicrobiia;o__Acidimicrobiales;f__AKIW874;g__	7.3369743041	0.11911664175	0.142807618276	1.0	7.32670510745e-07	0.0	3.78245909277e-06	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	7.3369743041	0.11911664175	0.142807618276	1.0	2.64977874347e-06	0.0	4.04005602186e-05	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Solirubrobacter	7.3369743041	0.11911664175	0.142807618276	1.0	4.40103653212e-07	0.0	3.96412514687e-06	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Salinimicrobium	7.3369743041	0.11911664175	0.142807618276	1.0	1.03050500928e-06	0.0	1.87295811963e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__;g__	7.3369743041	0.11911664175	0.142807618276	1.0	6.14565195124e-06	0.0	1.25835060342e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Pseudoalteromonadaceae;g__Pseudoalteromonas	7.3369743041	0.11911664175	0.142807618276	1.0	9.3983990767e-07	0.0	3.90303173392e-05	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Nannocystaceae;g__Nannocystis	7.29291675404	0.121195166444	0.145138273688	1.0	1.92789666474e-06	1.75405013233e-05	2.06559589378e-05	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	7.26199381764	0.122674012248	0.146746407113	1.0	2.11999241891e-07	1.27046154709e-05	9.76780907417e-06	0.0	1.49143320766e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Frigoribacterium	7.22726522845	0.124354728741	0.148592195251	1.0	1.32031095964e-06	5.32597422678e-05	1.80364932368e-06	0.0	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;Other	7.11496027725	0.129936388305	0.155090003297	1.0	2.29091160388e-05	1.15023853745e-05	0.0	0.0	7.25177400829e-06
