OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Vertebrate_mean	Invertebrate_mean
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;Other	37.8175877513	7.76782959959e-10	6.54803760778e-09	8.38148813796e-07	0.000120416499701	7.36569273977e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;Other	37.6848529904	8.31476997641e-10	6.95475721283e-09	8.97163680455e-07	0.0	0.0182536600427
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	37.6236761778	8.57967367893e-10	7.12112915351e-09	9.25746789957e-07	6.19329266404e-07	0.000539072238833
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae];g__Mogibacterium	36.8872404049	1.25162388843e-09	1.03091769131e-08	1.35050217561e-06	6.35243174414e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	35.8489332936	2.13224741038e-09	1.74295072409e-08	2.3006949558e-06	0.00555850046492	1.00765662323e-05
k__Bacteria;p__OD1;c__SM2F11;o__;f__;g__	35.1444449605	3.06133433557e-09	2.48359379555e-08	3.30317974808e-06	0.0	0.000431933044185
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;Other	35.066835324	3.18580678471e-09	2.56528770201e-08	3.4374855207e-06	2.37375365467e-05	2.01147749056e-06
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	34.5180491641	4.22317063874e-09	3.37540823644e-08	4.5568011192e-06	0.00287587262018	1.57642514249e-06
k__Archaea;p__Euryarchaeota;c__Thermoplasmata;o__E2;f__[Methanomassiliicoccaceae];g__vadinCA11	34.1379069291	5.13413131704e-09	3.95694835077e-08	5.53972769108e-06	2.83989789391e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;Other	34.1379069291	5.13413131704e-09	3.95694835077e-08	5.53972769108e-06	0.000625386653461	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Sarcina	34.1379069291	5.13413131704e-09	3.95694835077e-08	5.53972769108e-06	8.76768596658e-05	0.0
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Z20;f__R4-45B;g__	34.1379069291	5.13413131704e-09	3.95694835077e-08	5.53972769108e-06	0.000366495785607	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;Other;Other	34.1379069291	5.13413131704e-09	3.95694835077e-08	5.53972769108e-06	0.000148905999897	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium	34.1160838235	5.19203377405e-09	3.97319463986e-08	5.6022044422e-06	6.58208066032e-05	0.0012404325601
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__	33.9769430267	5.57690436479e-09	4.23766183776e-08	6.01747980961e-06	3.46383721518e-06	0.00156755589921
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__	33.000238236	9.21475799069e-09	6.95295375661e-08	9.94272387196e-06	9.41413721619e-05	1.3437099424e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	32.5944025663	1.13541274481e-08	8.50771077538e-08	1.22511035166e-05	0.000351273614897	3.0899773065e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas	32.3980881839	1.25609992073e-08	9.34711596181e-08	1.35533181446e-05	1.85798779921e-06	0.0170721185071
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__	31.9327676747	1.5960197074e-08	1.17952415362e-07	1.72210526428e-05	0.00465969547274	0.00912916561143
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Roseburia	31.6534430723	1.8428757822e-08	1.35269589728e-07	1.988462969e-05	0.000781807081684	9.72296472929e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];Other	31.406660852	2.09261777895e-08	1.52563147533e-07	2.25793458349e-05	1.34390845557e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__	31.3612306169	2.14215983334e-08	1.55126876521e-07	2.31139046017e-05	1.16862165936e-05	0.000327313881349
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter	30.3291929554	3.64597046979e-08	2.62266809127e-07	3.9340021369e-05	8.69812670489e-06	0.00116368878104
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	30.2599206349	3.7785362062e-08	2.70002686523e-07	4.07704056649e-05	0.0	0.000396679646124
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Klebsiella	29.9617733699	4.40648199901e-08	3.12802241903e-07	4.75459407693e-05	9.31838942432e-05	4.29437604219e-07
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	29.9216820158	4.49854106948e-08	3.17250053201e-07	4.85392581397e-05	0.00568500873325	0.000208011916377
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;Other;Other	29.6997183015	5.04421503523e-08	3.53422598897e-07	5.44270802301e-05	1.23682189291e-05	7.01308009569e-07
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	29.1857626659	6.57606516362e-08	4.57778987841e-07	7.09557431154e-05	5.93660890587e-06	0.00230334514619
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Cupriavidus	28.8108061131	7.98046045457e-08	5.51981848108e-07	8.61091683049e-05	4.16204859058e-06	0.000515861469699
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__GMD14H09;f__;g__	28.6933832485	8.47929543398e-08	5.82749030145e-07	9.14915977327e-05	9.16872097125e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Alloiococcus	27.91248129	1.26928364047e-07	8.66808258271e-07	0.000136955704807	0.0	0.000405286975762
k__Bacteria;p__Tenericutes;c__RF3;o__ML615J-28;f__;g__	27.1911787871	1.84297636568e-07	1.25067389847e-06	0.000198857149857	2.98268566703e-05	5.66343841026e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	26.1177065398	3.21224737298e-07	2.16625932215e-06	0.000346601491544	0.000111366819093	0.00131822902385
k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	25.9979559645	3.41779029035e-07	2.20826091215e-06	0.000368779572329	2.58414898772e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__	25.9979559645	3.41779029035e-07	2.20826091215e-06	0.000368779572329	3.56353733405e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;Other	25.9979559645	3.41779029035e-07	2.20826091215e-06	0.000368779572329	0.000115048458331	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Candidatus Azobacteroides	25.9979559645	3.41779029035e-07	2.20826091215e-06	0.000368779572329	0.000102530640063	0.0
k__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolinaceae;g__SHD-231	25.9979559645	3.41779029035e-07	2.20826091215e-06	0.000368779572329	1.30046612766e-05	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;Other	25.9979559645	3.41779029035e-07	2.20826091215e-06	0.000368779572329	4.73288372678e-05	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__L7A_E11	25.9979559645	3.41779029035e-07	2.20826091215e-06	0.000368779572329	1.7279478076e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	25.6261044945	4.14395301564e-07	2.66150315707e-06	0.000447132530388	0.0	0.000505827306923
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;Other	25.4203792771	4.6102208449e-07	2.94344869328e-06	0.000497442829165	0.000147632211979	0.00329140109971
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta	25.2349573972	5.07538760709e-07	3.22137836944e-06	0.000547634322805	0.000358230006084	4.38342790848e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Flectobacillus	25.0638667636	5.54624621089e-07	3.49964892488e-06	0.000598439966155	0.0	0.000373110561188
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	24.5955820823	7.0713667756e-07	4.43604927376e-06	0.000763000475087	0.000212627794974	0.00121596751416
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__	24.5757876889	7.14437964103e-07	4.45594545241e-06	0.000770878563267	0.000178773926006	0.000660934837381
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	24.3554815503	8.00984951724e-07	4.96702737304e-06	0.00086426276291	3.17176117153e-05	8.89996610018e-06
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Eubacterium]	24.2838618326	8.31326618778e-07	5.12572240949e-06	0.000897001421661	0.000327067610405	0.00010779623586
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Veillonella	24.241275031	8.49912186533e-07	5.21054118903e-06	0.000917055249269	0.000326783567829	0.000625250886272
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	23.3581549416	1.34472194258e-06	8.19748574038e-06	0.00145095497605	0.00133281113273	0.000580923192306
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae;g__	23.3202616125	1.37147615516e-06	8.22123761897e-06	0.00147982277142	0.000502523372827	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;Other;Other;Other	23.3202616125	1.37147615516e-06	8.22123761897e-06	0.00147982277142	2.55865053443e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;Other	23.3202616125	1.37147615516e-06	8.22123761897e-06	0.00147982277142	6.28009516723e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	22.8516175493	1.75001986607e-06	1.04324388701e-05	0.00188827143549	0.0	0.000230938900712
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Arcobacter	22.3794379424	2.23756818453e-06	1.32655828083e-05	0.00241433607111	3.97236505081e-07	0.000443265723613
k__Bacteria;p__GN02;c__GKS2-174;o__;f__;g__	22.3076117675	2.32284044061e-06	1.36958734176e-05	0.00250634483541	0.0	0.000421745778093
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	22.1701393742	2.49524643984e-06	1.46324505901e-05	0.00269237090859	0.00687210052376	0.000426956899599
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	21.1804686888	4.18002645803e-06	2.43797218822e-05	0.00451024854821	0.00535152767981	0.0116187434011
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Cellvibrio	20.8104356175	5.07059208614e-06	2.94148863492e-05	0.00547116886094	0.000160366030327	1.9720796761e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vitreoscilla	20.7046648325	5.35852997917e-06	3.08215808166e-05	0.00578185384753	0.000329261618741	5.38147807011e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Roseateles	20.6715447072	5.45202366677e-06	3.08215808166e-05	0.00588273353644	1.31769162375e-05	0.00575684717466
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Slackia	20.6601835681	5.48447035846e-06	3.08215808166e-05	0.00591774351678	7.33185187259e-06	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Myroides	20.6601835681	5.48447035846e-06	3.08215808166e-05	0.00591774351678	1.81281036901e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__Christensenella	20.6601835681	5.48447035846e-06	3.08215808166e-05	0.00591774351678	1.20969170426e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__	20.6601835681	5.48447035846e-06	3.08215808166e-05	0.00591774351678	1.71702939664e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae;g__	20.2378439251	6.83866192049e-06	3.81033256611e-05	0.00737891621221	0.000697023002896	6.78577014358e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Leadbetterella	20.2344430901	6.85082963693e-06	3.81033256611e-05	0.00739204517824	0.0034927294035	2.23752464088e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Finegoldia	20.1671119337	7.0962562674e-06	3.92659513463e-05	0.00765686051252	0.0	0.000153301751238
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;Other	20.1426777959	7.18748675437e-06	3.95678479998e-05	0.00775529820797	9.1564367338e-05	1.62299597102e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bradyrhizobium	19.7635458719	8.76383452891e-06	4.80009007954e-05	0.00945617745669	2.22728443885e-06	0.000446661004954
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia	19.6407524274	9.34545111056e-06	5.09279886277e-05	0.0100837417483	0.0	0.000200876541174
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Morganella	19.2760914648	1.13113938775e-05	6.13316281096e-05	0.0122049939938	1.69798204581e-05	0.00361588311504
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Thermomonas	19.2239671172	1.16244757479e-05	6.27140466597e-05	0.0125428093319	6.87111386145e-05	1.25978538296e-06
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__	19.1416375882	1.21368073867e-05	6.515231428e-05	0.0130956151703	5.91796329551e-06	4.41851951759e-07
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus	18.5983923941	1.61356562113e-05	8.61899656038e-05	0.017410373052	0.0	0.000249481598703
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Azospirillum	18.4792573285	1.71763563148e-05	9.12969875055e-05	0.0185332884636	2.89004932907e-06	0.000609711792374
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;Other	18.4157797804	1.77581296876e-05	9.39265781027e-05	0.019161021933	3.67524490423e-05	9.8367007119e-07
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Jonesiaceae;g__Jonesia	18.0176059661	2.18871362211e-05	0.000112458190393	0.0236162199826	2.60431120348e-05	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	18.0176059661	2.18871362211e-05	0.000112458190393	0.0236162199826	0.000171744362646	0.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;Other	18.0176059661	2.18871362211e-05	0.000112458190393	0.0236162199826	3.94069027579e-06	0.0
k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__	18.0176059661	2.18871362211e-05	0.000112458190393	0.0236162199826	4.04296899758e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;Other	18.0176059661	2.18871362211e-05	0.000112458190393	0.0236162199826	7.28714529752e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Perlucidibaca	18.0176059661	2.18871362211e-05	0.000112458190393	0.0236162199826	1.22261554531e-05	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;Other	17.9618341941	2.25378799503e-05	0.000115252950077	0.0243183724664	9.56954146335e-07	0.0217014587191
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Enhydrobacter	17.9225745858	2.30075855775e-05	0.000117099928482	0.0248251848381	9.48230205759e-06	0.000445286588297
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria];o__Victivallales;f__Victivallaceae;g__	17.7599541475	2.5060284308e-05	0.000126948576377	0.0270400467684	0.000103049015253	2.93027723615e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae];g__Peptoniphilus	17.3522456112	3.1053112972e-05	0.000156571536901	0.0335063088968	3.71597559843e-06	0.00030060185653
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	17.3006575094	3.19076427416e-05	0.000160131844271	0.0344283465182	0.000307065780818	0.00237759343536
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__;g__	16.477253513	4.92372592459e-05	0.000245958345955	0.0531270027263	9.37265023545e-06	0.000572868796566
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	16.4436713664	5.01172118433e-05	0.000249200329857	0.054076471579	0.00134496711688	0.000738939227035
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	15.9274018682	6.58188917726e-05	0.000325773322122	0.0710185842227	1.2818558812e-07	0.000283356980856
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	15.7157934282	7.36070037978e-05	0.000362657338346	0.0794219570978	3.03727511634e-06	0.000322240742388
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	15.658829324	7.58575991967e-05	0.000372047043333	0.0818503495332	1.52238664125e-06	0.000221891745817
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Vogesella	15.5525752854	8.02422690854e-05	0.000391771078476	0.0865814083432	0.0	0.00122492137505
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__	15.4262098518	8.57901198564e-05	0.000407956498554	0.092567539325	0.000200836211158	1.60558608681e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Kurthia	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	7.01239599341e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;Other	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	1.16313690685e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__Dehalobacterium	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	4.2659182369e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Pseudobutyrivibrio	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	5.95011843535e-05	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Acidaminococcus	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	1.92214950756e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae;g__Schwartzia	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	2.7442444379e-06	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Erysipelothrix	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	5.73832621525e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Anaerospora	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	2.39021177451e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodovulum	15.3924136959	8.7338230923e-05	0.000407956498554	0.0942379511659	0.000124382224866	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	15.236903955	9.4832049472e-05	0.000441050781812	0.10232378138	2.44741201383e-05	2.56379141531e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	14.9785891899	0.000108737968859	0.000503554799993	0.117328268398	0.000133252887358	0.00033808221088
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Friedmanniella	14.5638154877	0.000135491526044	0.000621542694665	0.146195356602	0.0	0.000127603917919
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	14.5638047462	0.000135492298449	0.000621542694665	0.146196190027	0.0	7.884995527e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__	14.557527262	0.000135944463337	0.000621542694665	0.146684075941	2.4404057191e-06	0.00351658131931
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Tepidimonas	14.0742913882	0.000175729372293	0.000800050602127	0.189611992704	0.0	0.000452292938932
